,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
765,50,2,3,18,107,Indiana,Montgomery County,38124,38121,38098,38338,38177,38137,38150,38243,38238,38343,38274,38338,-23,240,-161,-40,13,93,-5,105,-69,64,106,476,442,496,433,457,465,448,446,426,58,364,420,391,385,397,389,428,405,389,48,112,22,105,48,60,76,20,41,37,0,-7,-2,22,25,7,32,26,44,44,-70,136,-178,-165,-57,32,-112,63,-153,-15,-70,129,-180,-143,-32,39,-80,89,-109,29,-1,-1,-3,-2,-3,-6,-1,-4,-1,-2,1171,1171,1171,1171,1171,1174,1174,1174,1176,1175,1175,12.4548642,11.553290205,12.998925492,11.351868601,11.964447004,12.159882847,11.700030034000001,11.64232481,11.120973216,9.5243079177,10.978239560999999,10.247136829,10.093462844,10.393622452,10.172461134,11.177707264,10.572066252,10.155067091,2.9305562824,0.5750506436999999,2.7517886626,1.2584057572,1.570824552,1.9874217126,0.5223227694,1.0702585588,0.9659061244,-0.183159768,-0.052277330999999996,0.5765652435999999,0.6554196652000001,0.1832628644,0.8368091420999999,0.6790196002,1.1485701606999998,1.1486451209,3.5585326286,-4.652682481,-4.324239327,-1.4943568369999998,0.8377730944,-2.928831997,1.6453167235,-3.993891695,-0.391583564,3.3753728610000002,-4.704959812,-3.747674083,-0.838937171,1.0210359588,-2.092022855,2.3243363236000003,-2.8453215339999995,0.7570615569
766,50,2,3,18,109,Indiana,Morgan County,68894,68926,69138,69233,69177,69344,69495,69559,69633,69793,70137,70489,212,95,-56,167,151,64,74,160,344,352,205,804,751,751,715,766,795,807,802,780,115,633,633,679,641,660,677,712,676,675,90,171,118,72,74,106,118,95,126,105,8,17,20,17,25,32,46,29,44,45,116,-90,-189,90,67,-67,-86,41,178,208,124,-73,-169,107,92,-35,-40,70,222,253,-2,-3,-5,-12,-15,-7,-4,-5,-4,-6,592,592,592,592,592,592,592,591,590,590,590,11.620932132,10.851817065,10.84312126,10.299699652000001,11.017302631,11.423070290999998,11.576033165,11.462874294,11.093254448,9.1493159694,9.1467379525,9.8035676901,9.2337167511,9.4927150603,9.72757055,10.213303114,9.6619738441,9.5999317338,2.4716161622999997,1.7050791128,1.0395535695,1.0659829011,1.5245875703,1.6954997414,1.3627300503,1.8009004502000001,1.4933227141,0.2457162267,0.2889964598,0.2454501484,0.3601293585,0.4602528514,0.6609575263,0.4159912785,0.6288858715,0.6399954489,-1.300850612,-2.731016545,1.2994419619,0.9651466807,-0.963654408,-1.235703201,0.5881256007,2.5441292075,2.9582011861,-1.055134385,-2.442020085,1.5448921102000002,1.3252760392,-0.503401556,-0.574745675,1.0041168792,3.173015079,3.598196635
767,50,2,3,18,111,Indiana,Newton County,14244,14239,14233,14086,14043,14028,14087,13971,13992,14027,13986,13984,-6,-147,-43,-15,59,-116,21,35,-41,-2,27,140,155,137,139,131,160,152,133,129,39,177,149,171,138,172,152,161,151,142,-12,-37,6,-34,1,-41,8,-9,-18,-13,2,8,8,22,11,6,18,15,25,25,5,-118,-55,-3,49,-80,-5,30,-48,-14,7,-110,-47,19,60,-74,13,45,-23,11,-1,0,-2,0,-2,-1,0,-1,0,0,170,170,170,169,170,169,169,169,169,169,169,9.8873547795,11.02065484,9.7609632717,9.8879601636,9.3378002709,11.443693452,10.849780505999998,9.4955913326,9.2241687522,12.5004414,10.594048846,12.183392113,9.8168237596,12.260317913,10.871508779000001,11.49220172,10.780708957,10.153736146,-2.61308662,0.4266059938,-2.422428841,0.0711364041,-2.922517642,0.5721846725999999,-0.642421214,-1.285117624,-0.9295673940000001,0.5649917017,0.5688079918,1.567453956,0.7825004445999999,0.4276855086,1.2874155134,1.0707020236,1.7848855888,1.7876296031,-8.3336276,-3.910554943,-0.21374372100000003,3.4856837987000002,-5.702473447999999,-0.35761542,2.1414040473,-3.426980331,-1.001072578,-7.768635897999999,-3.341746952,1.3537102347999999,4.2681842432999995,-5.274787938999999,0.929800093,3.2121060708999996,-1.6420947419999998,0.7865570254
768,50,2,3,18,113,Indiana,Noble County,47536,47538,47454,47294,47190,47240,47367,47515,47398,47329,47543,47744,-84,-160,-104,50,127,148,-117,-69,214,201,151,567,580,578,624,653,621,580,643,632,129,448,442,439,420,461,432,459,447,455,22,119,138,139,204,192,189,121,196,177,2,-20,-10,-4,-12,3,11,-3,15,15,-111,-258,-235,-80,-58,-42,-317,-187,4,12,-109,-278,-245,-84,-70,-39,-306,-190,19,27,3,-1,3,-5,-7,-5,0,0,-1,-3,831,831,790,831,814,802,818,815,811,812,823,11.968590365999999,12.277210956,12.241872286,13.191412898,13.764465335999999,13.085667927000001,12.245716638,13.555105827,13.265188325999999,9.4566639929,9.3560814529,9.2978926189,8.878835604099999,9.7173331085,9.1030733408,9.6910067879,9.4232228687,9.5500960257,2.5119263731,2.9211295033999995,2.9439796675,4.3125772933999995,4.0471322274,3.9825945866000003,2.5547098504,4.1318829581,3.7150923001,-0.42217250000000006,-0.211676051,-0.084718839,-0.253681017,0.0632364411,0.2317912193,-0.063339914,0.3162155325,0.3148383305,-5.4460252460000005,-4.9743871980000005,-1.694376787,-1.226124917,-0.885310175,-6.679801502,-3.9481879510000004,0.08432414199999999,0.2518706644,-5.868197746,-5.186063249,-1.779095626,-1.479805934,-0.8220737340000001,-6.4480102829999995,-4.011527864,0.40053967450000005,0.5667089949
769,50,2,3,18,115,Indiana,Ohio County,6128,6098,6086,6052,6055,5986,5957,5877,5885,5854,5879,5875,-12,-34,3,-69,-29,-80,8,-31,25,-4,13,52,53,59,59,41,52,63,69,71,7,63,51,56,65,65,67,65,74,76,6,-11,2,3,-6,-24,-15,-2,-5,-5,0,-3,-3,-1,1,-1,4,5,8,0,-18,-19,4,-70,-23,-56,18,-35,24,1,-18,-22,1,-71,-22,-57,22,-30,32,1,0,-1,0,-1,-1,1,1,1,-2,0,52,52,52,52,52,52,52,52,52,52,52,8.5681331356,8.7552655489,9.7998505108,9.8802645901,6.929187088099999,8.842033667699999,10.733452594,11.761697775999998,12.080993704,10.380622837,8.4248781697,9.3015530272,10.88503726,10.985296603,11.392620303,11.074197121,12.613994715999999,12.931767909000001,-1.812489702,0.3303873792,0.4982974836,-1.00477267,-4.056109515,-2.550586635,-0.340744527,-0.85229694,-0.850774205,-0.49431537299999995,-0.495581069,-0.166099161,0.1674621117,-0.169004563,0.680156436,0.851861317,1.3636751044,0.0,-3.13066403,0.6607747584,-11.62694128,-3.851628569,-9.464255535,3.0607039619,-5.963029219,4.0910253132,0.1701548409,-3.624979404,0.1651936896,-11.79304045,-3.684166457,-9.633260098,3.7408603979,-5.111167902,5.4547004176,0.1701548409
770,50,2,3,18,117,Indiana,Orange County,19840,19846,19814,19945,19747,19835,19771,19634,19473,19423,19548,19646,-32,131,-198,88,-64,-137,-161,-50,125,98,47,234,209,237,242,222,238,255,244,246,27,226,209,223,217,236,240,250,218,226,20,8,0,14,25,-14,-2,5,26,20,0,3,3,8,8,9,14,13,15,15,-52,119,-206,69,-96,-133,-173,-67,85,64,-52,122,-203,77,-88,-124,-159,-54,100,79,0,1,5,-3,-1,1,0,-1,-1,-1,258,258,258,258,258,258,258,258,258,258,258,11.770919792,10.531089388,11.975140215,12.220370651,11.267605634,12.171733961,13.111888112,12.522131842,12.552941777000001,11.368495183,10.531089388,11.267747965999998,10.957935666,11.978175358,12.274017439000001,12.854792267,11.187806318,11.532377405,0.4024246083,0.0,0.7073922490000001,1.2624349846,-0.710569725,-0.10228347900000001,0.2570958453,1.3343255241,1.0205643721,0.15090922810000001,0.1511639625,0.4042241423,0.40397919509999997,0.45679482299999996,0.7159843506,0.6684491979,0.769803187,0.7654232791,5.9860660479,-10.37992543,3.4864332272000005,-4.847750341,-6.750412384,-8.847520904,-3.445084327,4.3622180596,3.2658059907,6.136975276,-10.22876146,3.8906573695,-4.4437711460000004,-6.2936175610000005,-8.131536554,-2.77663513,5.1320212466,4.0312292698
771,50,2,3,18,119,Indiana,Owen County,21575,21573,21566,21489,21368,21153,21019,20826,20898,20791,20862,20799,-7,-77,-121,-215,-134,-193,72,-107,71,-63,64,222,225,209,235,226,220,212,204,201,79,198,205,246,221,245,243,243,241,262,-15,24,20,-37,14,-19,-23,-31,-37,-61,0,-2,3,1,4,5,7,5,5,5,11,-100,-143,-182,-154,-181,88,-80,104,-4,11,-102,-140,-181,-150,-176,95,-75,109,1,-3,1,-1,3,2,2,0,-1,-1,-3,197,197,197,197,197,197,197,197,197,197,197,10.312391128,10.500035,9.8304367254,11.144835436,10.801768431,10.545489407,10.170548586,9.7952128298,9.6493123065,9.197538032699999,9.5666985557,11.570753275,10.480887792999999,11.709881706,11.64797239,11.657751445,11.571795549,12.577710569,1.1148530949,0.9333364445000001,-1.740316549,0.663947643,-0.908113275,-1.102482983,-1.4872028590000002,-1.776582719,-2.928398262,-0.092904425,0.1400004667,0.047035582400000005,0.1896993266,0.2389771777,0.3355382993,0.23987142890000002,0.2400787458,0.24003264440000002,-4.645221229,-6.673355578,-8.560476,-7.3034240729999995,-8.650973832,4.2181957626,-3.8379428630000003,4.9936379132,-0.19202611600000002,-4.738125653,-6.5333551110000005,-8.513440418,-7.113724746,-8.411996654,4.5537340619,-3.598071434,5.233716659100001,0.0480065289
772,50,2,3,18,121,Indiana,Parke County,17339,17349,17275,17084,17118,17237,17236,16970,16938,16907,16978,16937,-74,-191,34,119,-1,-266,-32,-31,71,-41,45,187,181,202,195,215,217,202,209,203,54,159,154,171,153,155,162,174,149,175,-9,28,27,31,42,60,55,28,60,28,1,3,0,2,-1,0,4,3,5,5,-72,-225,8,87,-40,-330,-91,-61,7,-73,-71,-222,8,89,-41,-330,-87,-58,12,-68,6,3,-1,-1,-2,4,0,-1,-1,-1,1741,1685,1591,1583,1683,1694,1613,1459,1509,1553,1601,10.885066504000001,10.584176364,11.759569204000002,11.313201635999999,12.570893995,12.799339389000002,11.936770572,12.335841817999999,11.971104230999998,9.2552169737,9.0053213262,9.9548828409,8.876512052899999,9.0627375314,9.5552671936,10.28216871,8.794451822300001,10.319917441,1.62984953,1.5788550377000001,1.804686363,2.4366895831999997,3.5081564638,3.2440721954000002,1.6546018613999998,3.5413899956,1.6511867905000002,0.17462673539999998,0.0,0.1164313783,-0.05801641900000001,0.0,0.23593252329999997,0.1772787709,0.295115833,0.294854784,-13.09700515,0.4678089001,5.0647649542,-2.320656746,-19.29486055,-5.367464905,-3.6046683410000004,0.41316216619999996,-4.304879847,-12.92237842,0.4678089001,5.1811963324,-2.378673165,-19.29486055,-5.131532382,-3.42738957,0.7082779991,-4.0100250630000005
773,50,2,3,18,123,Indiana,Perry County,19338,19338,19409,19423,19371,19417,19334,19310,18978,18978,19077,19169,71,14,-52,46,-83,-24,-332,0,99,92,50,217,197,210,168,216,220,225,192,205,52,208,195,210,225,200,210,228,188,184,-2,9,2,0,-57,16,10,-3,4,21,0,-3,-5,-3,-3,0,0,-2,-1,-1,67,9,-45,53,-20,-38,-345,6,96,74,67,6,-50,50,-23,-38,-345,4,95,73,6,-1,-4,-4,-3,-2,3,-1,0,-2,1532,1618,1643,1668,1656,1669,1611,1353,1340,1513,1583,11.176349403,10.156209723,10.828091162,8.670743980800001,11.178966980999999,11.491851233,11.85583307,10.090658258,10.720075302,10.712814174,10.053100995,10.828091162,11.612603545999999,10.350895352,10.969494359,12.013910844000002,9.880436210700001,9.6219212467,0.46353522869999997,0.1031087282,0.0,-2.941859565,0.8280716281999999,0.5223568742,-0.158077774,0.210222047,1.0981540553,-0.154511743,-0.25777182,-0.15468701699999998,-0.154834714,0.0,0.0,-0.10538518300000001,-0.052555512,-0.05229305,0.46353522869999997,-2.319946383,2.73280396,-1.0322314259999998,-1.9666701169999998,-18.02131216,0.3161555485,5.0453291289,3.8696857188,0.3090234858,-2.577718204,2.5781169434,-1.18706614,-1.9666701169999998,-18.02131216,0.2107703657,4.9927736171,3.8173926685
774,50,2,3,18,125,Indiana,Pike County,12845,12700,12720,12596,12618,12495,12490,12407,12391,12315,12388,12389,20,-124,22,-123,-5,-83,-16,-76,73,1,39,140,140,138,152,134,141,121,140,131,17,145,139,129,125,162,169,148,158,145,22,-5,1,9,27,-28,-28,-27,-18,-14,0,2,3,2,4,9,10,6,11,11,0,-121,20,-136,-36,-63,3,-54,80,4,0,-119,23,-134,-32,-54,13,-48,91,15,-2,0,-2,2,0,-1,-1,-1,0,0,213,213,213,213,213,213,213,213,213,213,213,11.060199084,11.104941699000001,10.990323737,12.16730038,10.764349118,11.371884829,9.7951914515,11.33465571,10.574322961,11.455206194,11.025620687,10.273563493,10.006003602,13.013616098,13.630131462000001,11.980895329,12.791968587000001,11.704403277,-0.39500711,0.0793210121,0.7167602437,2.1612967781,-2.24926698,-2.258246633,-2.185703878,-1.457312877,-1.130080316,0.1580028441,0.2379630364,0.1592800542,0.3201921153,0.7229786720999999,0.8065166545999999,0.4857119728,0.8905800915000001,0.8879202486,-9.559172065,1.5864202427,-10.83104368,-2.881729037,-5.060850705,0.2419549964,-4.371407755,6.4769461199,0.3228800904,-9.401169221,1.8243832790999999,-10.67176363,-2.5615369219999997,-4.337872033,1.0484716509,-3.885695782,7.3675262113999995,1.2108003390000002
775,50,2,3,18,127,Indiana,Porter County,164343,164289,164487,165511,165702,166478,167166,167334,167475,168495,169488,170389,198,1024,191,776,688,168,141,1020,993,901,445,1707,1847,1718,1822,1765,1735,1713,1627,1618,317,1277,1368,1381,1364,1529,1388,1492,1638,1635,128,430,479,337,458,236,347,221,-11,-17,28,101,128,72,94,43,98,42,102,103,59,497,-398,394,168,-100,-298,769,912,828,87,598,-270,466,262,-57,-200,811,1014,931,-17,-4,-18,-27,-32,-11,-6,-12,-10,-13,3405,3405,3405,3405,3409,3411,3414,3413,3415,3416,3420,10.345517246,11.152943875999998,10.343789512,10.921820862999999,10.553064275,10.364118049,10.197339048,9.6277031685,9.5210914537,7.7394408451,8.2605453288,8.3147691011,8.1763796142,9.1420029895,8.2912944395,8.8817453939,9.6927951998,9.621127643200001,2.6060764005,2.8923985472000004,2.0290204106,2.7454412487999997,1.4110612855000002,2.0728236099,1.3155936542,-0.065092031,-0.10003619,0.612124922,0.772916522,0.43349990969999996,0.5634748414,0.2571001495,0.585408397,0.2500223234,0.6035806535,0.6061016190999999,3.0121394675,-2.403287311,2.3722078391,1.0070614188,-0.597907324,-1.780119411,4.5777896836,5.396721136900001,4.8723508799,3.6242643895,-1.630370789,2.8057077487999997,1.5705362602000001,-0.340807175,-1.1947110140000001,4.8278120069999995,6.0003017903,5.478452498999999
776,50,2,3,18,129,Indiana,Posey County,25910,25912,25861,25695,25616,25561,25603,25613,25639,25569,25554,25427,-51,-166,-79,-55,42,10,26,-70,-15,-127,63,277,291,274,285,275,274,253,250,242,85,235,210,233,230,260,242,245,240,261,-22,42,81,41,55,15,32,8,10,-19,-1,2,4,3,3,2,4,3,4,4,-28,-211,-169,-100,-14,-5,-9,-81,-28,-111,-29,-209,-165,-97,-11,-3,-5,-78,-24,-107,0,1,5,1,-2,-2,-1,0,-1,-1,242,242,242,242,242,242,242,242,242,242,242,10.745597020999998,11.342597104000001,10.707935205,11.140645767,10.738831615,10.692265668,9.8812685518,9.780333705,9.493732959299999,9.1163007215,8.1853793534,9.10565293,8.9906965835,10.153077162999999,9.443533910900001,9.5688173723,9.3891203568,10.239108688,1.6292962992,3.1572177506,1.6022822752,2.149949183,0.5857544517000001,1.2487317568,0.3124511795,0.3912133482,-0.745375728,0.07758553809999999,0.1559119877,0.1172401665,0.11726995539999999,0.0781005936,0.1560914696,0.1171691923,0.1564853393,0.1569212059,-8.185274265,-6.58728148,-3.908005549,-0.5472597920000001,-0.19525148399999998,-0.35120580700000004,-3.163568192,-1.095397375,-4.354563465,-8.107688727000001,-6.431369492000001,-3.790765383,-0.42998983700000004,-0.11715089,-0.195114337,-3.046399,-0.938912036,-4.197642258999999
777,50,2,3,18,131,Indiana,Pulaski County,13402,13382,13323,13229,13009,12939,12916,12804,12618,12529,12492,12353,-59,-94,-220,-70,-23,-112,-186,-89,-37,-139,42,145,113,151,139,132,133,136,124,122,48,162,144,170,134,144,150,160,133,135,-6,-17,-31,-19,5,-12,-17,-24,-9,-13,1,1,1,4,4,11,13,9,14,14,-57,-78,-195,-54,-30,-111,-183,-74,-42,-141,-56,-77,-194,-50,-26,-100,-170,-65,-28,-127,3,0,5,-1,-2,0,1,0,0,1,193,193,193,193,193,193,193,193,193,193,193,10.921964447,8.613461391900001,11.638661939,10.752272288,10.264385692000001,10.463378176,10.816399571,9.9116741937,9.820889515,12.202470624000002,10.976446375,13.103129335999999,10.365499903,11.197511664,11.800802455,12.725175965,10.631069901,10.867377742,-1.2805061770000001,-2.362984984,-1.4644673959999999,0.3867723845,-0.933125972,-1.337424278,-1.908776395,-0.719395708,-1.046488227,0.07532389269999999,0.0762253221,0.3083089255,0.30941790760000004,0.8553654743000001,1.0227362127,0.715791148,1.1190599896,1.1269873214,-5.8752636339999995,-14.8639378,-4.162170495,-2.3206343069999997,-8.631415241000001,-14.39697899,-5.885393884,-3.3571799689999997,-11.35037231,-5.799939741,-14.78771248,-3.8538615689999998,-2.0112163990000003,-7.776049767000001,-13.37424278,-5.169602736,-2.238119979,-10.22338499
778,50,2,3,18,133,Indiana,Putnam County,37963,37945,37909,37867,37640,37494,37451,37382,37113,37363,37486,37576,-36,-42,-227,-146,-43,-69,-269,250,123,90,73,360,334,376,360,350,377,370,368,356,65,333,329,368,369,339,366,379,360,344,8,27,5,8,-9,11,11,-9,8,12,9,32,45,28,33,28,38,20,40,40,-51,-100,-287,-183,-59,-107,-319,243,77,38,-42,-68,-242,-155,-26,-79,-281,263,117,78,-2,-1,10,1,-8,-1,1,-4,-2,0,5424,5424,5382,5262,5239,5165,5171,4817,4694,4795,4824,9.5016891892,8.846861880399999,10.008784305,9.607045166499999,9.3541619339,10.121484663,9.9360867931,9.8331307031,9.4854919933,8.7890625,8.714423828300001,9.7958314478,9.847221295599999,9.0601739874,9.8261628297,10.177775391,9.6193669922,9.165756308099999,0.7126266892,0.1324380521,0.21295285760000002,-0.240176129,0.2939879465,0.29532183370000004,-0.241688598,0.2137637109,0.3197356852,0.8445945946,1.1919424689,0.7453350015000001,0.8806458068999999,0.7483329546999999,1.0202026981999999,0.5370857726,1.0688185547,1.0657856172,-2.639358108,-7.601944191,-4.871296617,-1.5744879580000002,-2.8597009339999997,-8.564333177,6.5255921371,2.0574757178,1.0124963364,-1.794763514,-6.4100017220000005,-4.125961615,-0.6938421509999999,-2.111367979,-7.544130479,7.0626779097000005,3.1262942725,2.0782819536000003
779,50,2,3,18,135,Indiana,Randolph County,26171,26176,26178,26033,25857,25617,25331,25138,25112,24907,24806,24665,2,-145,-176,-240,-286,-193,-26,-205,-101,-141,88,290,326,301,300,306,298,285,284,283,42,278,320,294,323,278,267,333,277,269,46,12,6,7,-23,28,31,-48,7,14,0,-5,-5,0,6,7,10,4,9,10,-44,-154,-180,-249,-277,-228,-66,-160,-116,-165,-44,-159,-185,-249,-271,-221,-56,-156,-107,-155,0,2,3,2,8,0,-1,-1,-1,0,329,329,329,329,329,329,329,329,329,329,329,11.108770182999999,12.565041434000001,11.695224774000001,11.776713512,12.126255721,11.860696517000001,11.395669645999998,11.425582846,11.44104627,10.649096934,12.333783002999999,11.423242802,12.679594881,11.016663695,10.626865672000001,13.314940323,11.143966367,10.875058115,0.4596732489,0.23125843129999998,0.2719819715,-0.902881369,1.1095920268000001,1.2338308458,-1.9192706769999999,0.2816164786,0.5659881547,-0.19153052,-0.19271535899999997,0.0,0.2355342702,0.27739800670000003,0.3980099502,0.1599392231,0.3620783296,0.4042772533,-5.899140028,-6.937752939,-9.674787271,-10.87383214,-9.035249361,-2.626865672,-6.397568924,-4.666787359,-6.67057468,-6.090670547999999,-7.130468297999999,-9.674787271,-10.63829787,-8.757851354,-2.228855721,-6.237629701,-4.30470903,-6.2662974270000005
780,50,2,3,18,137,Indiana,Ripley County,28818,28812,28815,28645,28447,28296,28340,28372,28381,28428,28450,28324,3,-170,-198,-151,44,32,9,47,22,-126,102,338,338,330,325,311,336,366,330,343,82,314,291,327,302,299,290,334,298,300,20,24,47,3,23,12,46,32,32,43,4,23,26,15,24,7,9,5,9,9,-20,-217,-274,-171,2,15,-45,14,-18,-179,-16,-194,-248,-156,26,22,-36,19,-9,-170,-1,0,3,2,-5,-2,-1,-4,-1,1,449,449,449,449,449,449,449,449,449,449,449,11.764705882000001,11.840538079000002,11.631390655999999,11.476799209000001,10.967696430999998,11.840783747,12.885282262,11.603783537,12.082995737000001,10.929342150999998,10.194072725,11.525650741,10.664594957,10.544505572,10.219724067000001,11.758700205999999,10.478568163,10.568217846,0.8353637313,1.6464653541999998,0.1057399151,0.8122042517,0.4231908591,1.6210596797,1.1265820557,1.1252153732999999,1.5147778912999998,0.8005569092,0.9108106215,0.5286995753,0.84751748,0.2468613345,0.3171638504,0.17602844620000002,0.3164668237,0.3170465354,-7.553080404,-9.598542703,-6.0271751579999995,0.07062645669999999,0.5289885738,-1.5858192519999998,0.49287964939999995,-0.632933647,-6.305703315,-6.752523495,-8.687732082,-5.498475582999999,0.9181439367,0.7758499083,-1.268655401,0.6689080955,-0.316466824,-5.98865678
781,50,2,3,18,139,Indiana,Rush County,17392,17392,17384,17285,17108,16996,16845,16708,16639,16643,16635,16581,-8,-99,-177,-112,-151,-137,-69,4,-8,-54,46,169,176,186,178,199,196,194,186,183,32,202,174,218,178,208,189,208,188,184,14,-33,2,-32,0,-9,7,-14,-2,-1,0,-2,-3,-1,3,-1,4,3,7,7,-21,-65,-181,-78,-155,-129,-79,16,-12,-59,-21,-67,-184,-79,-152,-130,-75,19,-5,-52,-1,1,5,-1,1,2,-1,-1,-1,-1,178,178,178,178,178,178,178,178,178,178,178,9.7493437942,10.23464077,10.9078114,10.519783694,11.861830537000001,11.755180375999998,11.657953248,11.178556404000002,11.018786127,11.653061812999999,10.118338034,12.784424114,10.519783694,12.398295234,11.335352505,12.499248843,11.298755935,11.078998073,-1.903718019,0.11630273599999999,-1.876612714,0.0,-0.536464698,0.41982787060000004,-0.841295595,-0.120199531,-0.060211945999999995,-0.11537685,-0.174454104,-0.058644147,0.1772997252,-0.059607189000000005,0.23990164030000002,0.1802776275,0.4206983593,0.42148362240000004,-3.7497476130000003,-10.52539761,-4.57424349,-9.160485801,-7.689327333,-4.738057396,0.9614806802,-0.721197187,-3.552504817,-3.865124463,-10.69985171,-4.632887638,-8.983186076,-7.748934522000001,-4.498155756,1.1417583078,-0.300498828,-3.131021195
782,50,2,3,18,141,Indiana,St. Joseph County,266931,266914,266797,266680,266492,267054,267848,268361,269862,270057,270972,271826,-117,-117,-188,562,794,513,1501,195,915,854,873,3542,3510,3586,3446,3503,3526,3542,3461,3429,604,2543,2523,2523,2632,2668,2592,2761,2614,2460,269,999,987,1063,814,835,934,781,847,969,114,345,454,467,541,396,718,489,842,802,-508,-1463,-1635,-950,-521,-692,-136,-1071,-772,-914,-394,-1118,-1181,-483,20,-296,582,-582,70,-112,8,2,6,-18,-40,-26,-15,-4,-2,-3,11272,11273,11246,11273,11391,11438,11561,11778,11586,11606,11613,13.27892299,13.166482860999999,13.442139947000001,12.884603161,13.065800835,13.102375781,13.120486592,12.794138577,12.634534394000001,9.5336818644,9.4641128942,9.4574788303,9.841054997,9.9513435992,9.6316954125,10.227460045,9.6630679686,9.0641454095,3.7452411257,3.7023699669,3.9846611164,3.0435481639999997,3.1144572359,3.4706803685,2.8930265466000002,3.131070608,3.5703889845,1.2934015899,1.7030151621,1.7505519674,2.0228004382,1.4770360065,2.6680390841999997,1.8113828185,3.1125873105,2.955058788,-5.484772539,-6.133105264,-3.561080019,-1.948020385,-2.581083122,-0.505366735,-3.967261756,-2.853821145,-3.3677353269999997,-4.1913709489999995,-4.430090102,-1.8105280519999998,0.0747800532,-1.104047116,2.1626723496,-2.1558789369999998,0.258766166,-0.412676539
